,Knn_light_kappa,Knn_light_F1,Knn_catboost_kappa,Knn_catboost_F1,Knn_xgboost_kappa,Knn_xgboost_F1,light_xgboost_kappa,light_xgboost_F1,light_catboost_kappa,light_catboost_F1,xgboost_catboost_kappa,xgboost_catboost_F1,lg_xg_cb_kappa,lg_xg_cb_F1,Knn_xg_cb_kappa,Knn_xg_cb_F1,Knn_lg_cb_kappa,Knn_lg_cb_F1,Knn_lg_xg_kappa,Knn_lg_xg_F1,Knn_lg_xg_cb_kappa,Knn_lg_xg_cb_F1
73,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
74,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
75,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
76,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
77,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
78,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
79,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
80,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
81,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
82,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
83,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
84,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
85,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
86,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
87,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
88,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
89,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
90,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
91,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
92,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
93,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
94,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
95,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
96,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
97,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
98,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
99,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
100,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
101,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
102,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
103,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
104,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
105,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
106,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
107,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
108,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
109,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
110,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
111,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
112,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
113,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
114,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
115,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
116,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
117,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
118,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
119,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
120,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9009387850145204,0.9010989010989012,0.9009387850145204,0.9010989010989012,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
121,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
122,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
123,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
124,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
125,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
126,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
127,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
128,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
129,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
130,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
131,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
132,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
133,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
134,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
135,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
136,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
137,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
138,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
139,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
140,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
141,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
142,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
143,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
144,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9002089427277327,0.9003690036900369,0.0,0.0,0.9049552833801952,0.9051094890510948,0.9049552833801952,0.9051094890510948,0.8699560635315655,0.8701754385964912,0.9002089427277327,0.9003690036900369,0.9002089427277327,0.9003690036900369,0.9049552833801952,0.9051094890510948,0.9049552833801953,0.9051094890510949
