,Auto_Kappa,Auto_F1,IF_Kappa,IF_F1,OCSVM_Kappa,OCSVM_F1,Random_F1,Random_Kappa
233,0.9547136894256848,0.9678972712680576,0.9686130584960178,0.9776318356200012,0.9549213746845228,0.9680118426980756,0.9594407356090188,0.9877358909822875
234,0.9540558625414844,0.9674418604651164,0.9646034164004802,0.9747532332149722,0.953619225098198,0.967094470713114,0.9670183442638532,0.9875571949168682
235,0.9543616348929844,0.9676529105962388,0.950950321406732,0.9648730430206552,0.9565887888722848,0.9691896590579828,0.9667004304887314,0.9882771995476686
236,0.9533829813035688,0.9669681226348532,0.9514674736228658,0.9652496958937437,0.9540091952549614,0.9673619157976052,0.9651649746192892,0.9880528992269811
237,0.9526268475562218,0.9664390806808346,0.968814330229706,0.9777849951282884,0.9558002616661988,0.9686211340206186,0.9651697144487053,0.9883681576736248
238,0.9539157624252196,0.9673403914019892,0.938504886093368,0.9561045657778792,0.9554077132610552,0.9683505586142502,0.9651262234328972,0.9880074210712406
239,0.9527599407762825,0.966532025389498,0.9686260542760726,0.9776478232618584,0.9554851055452256,0.9683986728086846,0.9656723035024384,0.9869242313735329
240,0.9529071210280444,0.966642099528952,0.9388798829039364,0.9563770432966818,0.954411424050832,0.9676443128038376,0.9665643880681998,0.9873762086611135
241,0.9544487824996296,0.9677129469157196,0.9388422455721016,0.9563543841336116,0.9554093829273312,0.968352596503654,0.9595335644500472,0.9879173623863742
242,0.9546197241156597,0.9678289346946636,0.9373137672032894,0.9552531087829236,0.9551934790626844,0.968204930166699,0.9609915691455896,0.9873510395832993
243,0.9534891378918984,0.967051282051282,0.937346484830074,0.9552696878673108,0.9557557107019498,0.9685899294481491,0.9612578616352202,0.9882501553963964
244,0.9538321242103378,0.9672846237731734,0.9391004118247032,0.956530252594478,0.956084054236748,0.968828492303729,0.958488188976378,0.9880702785748527
245,0.9535588133764474,0.9670900692840648,0.9379328514310664,0.9556601922699628,0.9570885716755329,0.969544781404932,0.9588074001701914,0.9892391547234546
246,0.9544932116302652,0.967744006162339,0.9362862195466768,0.9545083439469644,0.9558464682184584,0.9686543603621016,0.9646685696162384,0.9883829137698977
247,0.954004582506006,0.9674024640657084,0.9359745100453308,0.9542901919811938,0.9557986059851628,0.9686191120561892,0.9648827839989847,0.9830053812630402
248,0.9546282048868002,0.9678392604955706,0.93744944465336,0.9553253374293278,0.9563399107488764,0.969001740027067,0.9653575280756296,0.9860591120164549
249,0.9543992421309632,0.9676756652649826,0.9367953090056456,0.9548749428590086,0.9559306229146708,0.968710727290304,0.9650775525739842,0.9854725975724716
250,0.954623116804536,0.967833065810594,0.9319686214221368,0.951344262295082,0.9565230783085402,0.9691326201830132,0.9641158942496671,0.9862381058715783
251,0.9544368620224096,0.9676984330850243,0.938183670708952,0.9558746736292428,0.9557177959898564,0.9685668276972624,0.9648260331758064,0.9857452028153852
252,0.9544351585877648,0.9676963586153746,0.9521770474630888,0.9657687253613666,0.9553598425134738,0.9683153013910356,0.9653575280756296,0.9861072294105501
253,0.9541361111325722,0.9674935019093156,0.9456953679824986,0.9610509638236072,0.9555413065682972,0.968444100978877,0.9652022204599524,0.9860596328439465
254,0.9544932116302652,0.967744006162339,0.9506316420234032,0.964646298549676,0.9562045769537312,0.9689060737876592,0.9649790635706128,0.9848452310705043
255,0.954876280371812,0.9680030840400924,0.9522489394756418,0.9658097179301728,0.9558002616661988,0.9686211340206186,0.964764834607212,0.9857430726349876
256,0.9543069666482744,0.9676093865365478,0.9514077459656456,0.9651996579172422,0.9559652857227602,0.9687298517085752,0.959121877365632,0.9853853598478125
257,0.9546282048868002,0.9678392604955706,0.9474780787580735,0.9623475107154632,0.956371402980018,0.9690169906825288,0.9592203614343836,0.9827316135332916
258,0.9546265089861664,0.9678371958656994,0.950050258204728,0.9642139917695473,0.9564257830495536,0.9690602036869924,0.9580117806406904,0.9846181789335039
259,0.954893148544328,0.9680236291254656,0.950580979712307,0.964655737704918,0.9543703335557712,0.9676173308440096,0.9588428085213664,0.9856097116054939
260,0.9546214205235108,0.9678310003852574,0.9518073990239948,0.9654786586369172,0.95538265325379,0.9683199587482676,0.9646208470707583,0.9817024765291175
261,0.9548143964515856,0.9679738142609589,0.9520452896719404,0.9656533754441372,0.95632191185487,0.968979749774281,0.9663107042969744,0.9833607611059152
262,0.9542112609767226,0.9675389308075132,0.9577437191995976,0.9697843612767908,0.955919063216248,0.9686966053064252,0.9629418652489004,0.982686085309972
263,0.954353105251916,0.9676425269645608,0.9507311275968378,0.9646973588882302,0.955536311547192,0.968438003220612,0.9679142684516806,0.9830471010713321
264,0.9541736797345316,0.9675162097964948,0.9506241552495448,0.9646369946379816,0.9560115064972688,0.968763095967248,0.9641259872490248,0.9854736828690117
265,0.95435139894109,0.9676404494382024,0.9496952036042507,0.963941990771259,0.9569420097029468,0.9694354085477794,0.964500792393027,0.9846648512335321
266,0.9538217725933084,0.9672720272091382,0.9558790396043416,0.9685301016419078,0.9568067026458436,0.9693397745571658,0.9644521959727288,0.9827726404255797
267,0.9577262892085908,0.9700449005772932,0.9505491707466628,0.964640340815992,0.956988187088508,0.9694685990338164,0.9639813729527672,0.9817425491544005
268,0.9537329560247422,0.9672099589322382,0.9514822942141008,0.9653162152425244,0.9565035255269912,0.969108732103702,0.9688487299380764,0.9839392693029132
269,0.9555641172620298,0.9685409799340736,0.9483590086007284,0.9630553185904588,0.9558844110145704,0.968677494199536,0.9690356453806496,0.9837619416546871
270,0.9560851248301389,0.9689218570149636,0.946486305886358,0.9616713275209738,0.9564208848329302,0.9690542195861004,0.9680639353065672,0.9838056614638647
271,0.9547605669555208,0.9679772225599028,0.9615368031772126,0.9725862573574844,0.9557128202386472,0.9685607524803505,0.9687756778964668,0.9833096280517536
272,0.9536493420053432,0.9671542211957916,0.9594145961049112,0.971014019149701,0.9559751838314128,0.9687419437999484,0.9684090693482592,0.9829945957842618
273,0.9532889727304594,0.9668997369940342,0.9585464486684966,0.9704184468869248,0.9556057902430104,0.9684996299752244,0.9626696832579186,0.9842988559093575
274,0.9532445835240988,0.9668687257448924,0.9590034100360594,0.9707682291666668,0.955886063667264,0.9686795127924211,0.962075347407384,0.983669649838658
275,0.9514133560593244,0.9655835416266102,0.9575954626445582,0.9697443922796036,0.9561534441936134,0.968866829960036,0.9685148890434344,0.9839824172545992
276,0.9540541458574952,0.9674397715972156,0.9309525904774988,0.9505413142913556,0.9554672504721536,0.9684000514866776,0.9691106263239432,0.9838493894360265
