,Knn_light_kappa,Knn_light_F1,Knn_gradient_kappa,Knn_gradient_F1,Knn_catboost_kappa,Knn_catboost_F1,light_gradient_kappa,light_gradient_F1,light_catboost_kappa,light_catboost_F1,gradient_catboost_kappa,gradient_catboost_F1,lg_gb_cb_kappa,lg_gb_cb_F1,Knn_gb_cb_kappa,Knn_gb_cb_F1,Knn_lg_cb_kappa,Knn_lg_cb_F1,Knn_lg_gb_kappa,Knn_lg_gb_F1,Knn_lg_gb_cb_kappa,Knn_lg_gb_cb_F1
112,0.741194184,0.742547425,0.741194184,0.742547425,0.720984964,0.722748815,0,0,0.739796202,0.741144414,0.738250787,0.73965287,0,0,0.739796202,0.741144414,0.738072998,0.739427012,0.731862443,0.733242134,0.7486682,0.75
113,0.741194184,0.742547425,0.741194184,0.742547425,0.736879046,0.738498789,0,0,0.739796202,0.741144414,0.723603819,0.72513089,0,0,0.738072998,0.739427012,0.738072998,0.739427012,0.731862443,0.733242134,0.747653187,0.748993289
114,0.741194184,0.742547425,0.741194184,0.742547425,0.729489925,0.731182796,0,0,0.739796202,0.741144414,0.748342879,0.749661705,0,0,0.735330307,0.736698499,0.742255394,0.743624161,0.731862443,0.733242134,0.746979825,0.748317631
115,0.753131219,0.754521964,0.741194184,0.742547425,0.736610032,0.738238842,0,0,0.739796202,0.741144414,0.747665938,0.748982361,0,0,0.737057215,0.738419619,0.735506276,0.736979167,0.731862443,0.733242134,0.746640871,0.747989276
116,0.738333338,0.73992674,0.741194184,0.742547425,0.737509644,0.739130435,0,0,0.738072998,0.739427012,0.752755449,0.754054054,0,0,0.737057215,0.738419619,0.735792268,0.737254902,0.731862443,0.733242134,0.745631242,0.746987952
117,0.747582037,0.749054224,0.741194184,0.742547425,0.739315351,0.740920097,0,0,0.739796202,0.741144414,0.755098119,0.756393001,0,0,0.737057215,0.738419619,0.731952971,0.733502538,0.731862443,0.733242134,0.745971007,0.747340426
118,0.747582037,0.749054224,0.741194184,0.742547425,0.739315351,0.740920097,0,0,0.739796202,0.741144414,0.753416078,0.754716981,0,0,0.737057215,0.738419619,0.736577696,0.738064516,0.731862443,0.733242134,0.75203149,0.753351206
119,0.74949225,0.750948167,0.741194184,0.742547425,0.744784907,0.746341463,0,0,0.739796202,0.741144414,0.758448772,0.759731544,0,0,0.737057215,0.738419619,0.726603217,0.728192162,0.731862443,0.733242134,0.752688785,0.754010695
120,0.737244377,0.73880597,0.741194184,0.742547425,0.747560182,0.74907293,0,0,0.739796202,0.741144414,0.75947817,0.760752688,0,0,0.738072998,0.739427012,0.735057839,0.73657289,0.731862443,0.733242134,0.752688785,0.754010695
121,0.74156312,0.743073048,0.741194184,0.742547425,0.757016119,0.75844806,0,0,0.739796202,0.741144414,0.761147669,0.762416107,0,0,0.735330307,0.736698499,0.738954336,0.740458015,0.731862443,0.733242134,0.754358431,0.755674232
122,0.743485745,0.745,0.741194184,0.742547425,0.75676529,0.758186398,0,0,0.739091533,0.740437158,0.761147669,0.762416107,0,0,0.737057215,0.738419619,0.742508309,0.744010088,0.731862443,0.733242134,0.756398173,0.757697456
123,0.743183606,0.744707347,0.741194184,0.742547425,0.757729493,0.759142497,0,0,0.738072998,0.739427012,0.758448772,0.759731544,0,0,0.737057215,0.738419619,0.748515436,0.75,0.731862443,0.733242134,0.75537695,0.756684492
124,0.743183606,0.744707347,0.741194184,0.742547425,0.757729493,0.759142497,0,0,0.745960295,0.747282609,0.76011742,0.761394102,0,0,0.737057215,0.738419619,0.748515436,0.75,0.73287531,0.734246575,0.757043038,0.758344459
125,0.743183606,0.744707347,0.741194184,0.742547425,0.758696111,0.76010101,0,0,0.754442874,0.755735493,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.745379974,0.746898263,0.73287531,0.734246575,0.753342604,0.754666667
126,0.748838609,0.750313676,0.741194184,0.742547425,0.762586917,0.763959391,0,0,0.75305098,0.754362416,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.745689132,0.747198007,0.731862443,0.733242134,0.756023662,0.757333333
127,0.732648711,0.734299517,0.741194184,0.742547425,0.762586917,0.763959391,0,0,0.761147669,0.762416107,0.76281273,0.764075067,0,0,0.735330307,0.736698499,0.735608717,0.737226277,0.731862443,0.733242134,0.756023662,0.757333333
128,0.746627327,0.748148148,0.741194184,0.742547425,0.767505865,0.768837803,0,0,0.76281273,0.764075067,0.761781639,0.763052209,0,0,0.736345128,0.737704918,0.74475168,0.746268657,0.731862443,0.733242134,0.755006978,0.7563249
129,0.746627327,0.748148148,0.741194184,0.742547425,0.772487514,0.77377892,0,0,0.76281273,0.764075067,0.761781639,0.763052209,0,0,0.736345128,0.737704918,0.745689132,0.747198007,0.731862443,0.733242134,0.756023662,0.757333333
130,0.750372523,0.751861042,0.741194184,0.742547425,0.773491474,0.774774775,0,0,0.76281273,0.764075067,0.761781639,0.763052209,0,0,0.739796202,0.741144414,0.746627327,0.748148148,0.731862443,0.733242134,0.853799407,0.854679803
131,0.755106195,0.756554307,0.741194184,0.742547425,0.773491474,0.774774775,0,0,0.763441446,0.764705882,0.76011742,0.761394102,0,0,0.737057215,0.738419619,0.751980183,0.753441802,0.731862443,0.733242134,0.856627707,0.857493857
132,0.749111373,0.750617284,0.741194184,0.742547425,0.773491474,0.774774775,0,0,0.764473372,0.765729585,0.761781639,0.763052209,0,0,0.739796202,0.741144414,0.74311738,0.744599746,0.731862443,0.733242134,0.856976327,0.857843137
133,0.757016119,0.75844806,0.741194184,0.742547425,0.774497999,0.775773196,0,0,0.764473372,0.765729585,0.76281273,0.764075067,0,0,0.738072998,0.739427012,0.745369154,0.746867168,0.731862443,0.733242134,0.855567766,0.856441718
134,0.757016119,0.75844806,0.741194184,0.742547425,0.773066049,0.774358974,0,0,0.764473372,0.765729585,0.76281273,0.764075067,0,0,0.736345128,0.737704918,0.747571001,0.74906367,0.731862443,0.733242134,0.855567766,0.856441718
135,0.736245411,0.737864078,0.741194184,0.742547425,0.776080143,0.777348777,0,0,0.766129612,0.767379679,0.761781639,0.763052209,0,0,0.736345128,0.737704918,0.74507309,0.746600742,0.731862443,0.733242134,0.858381468,0.859241126
136,0.752868798,0.754342432,0.741194184,0.742547425,0.776080143,0.777348777,0,0,0.758322579,0.759628154,0.763441446,0.764705882,0,0,0.736345128,0.737704918,0.754154777,0.755610973,0.731862443,0.733242134,0.855918537,0.856793146
137,0.745086642,0.746634027,0.741194184,0.742547425,0.775780847,0.777070064,0,0,0.759727645,0.761014686,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.764751605,0.766118837,0.731862443,0.733242134,0.855918537,0.856793146
138,0.744784907,0.746341463,0.741194184,0.742547425,0.775780847,0.777070064,0,0,0.762014943,0.763297872,0.76281273,0.764075067,0,0,0.737057215,0.738419619,0.762586917,0.763959391,0.731862443,0.733242134,0.858036693,0.858895706
139,0.744784907,0.746341463,0.741194184,0.742547425,0.779793015,0.781049936,0,0,0.762412253,0.763684913,0.76281273,0.764075067,0,0,0.737057215,0.738419619,0.765925627,0.767295597,0.731862443,0.733242134,0.858036693,0.858895706
140,0.74570423,0.747252747,0.741194184,0.742547425,0.78125748,0.782496782,0,0,0.76509686,0.76635514,0.76281273,0.764075067,0,0,0.737057215,0.738419619,0.76398402,0.765370138,0.731862443,0.733242134,0.858036693,0.858895706
141,0.74570423,0.747252747,0.741194184,0.742547425,0.78125748,0.782496782,0,0,0.762412253,0.763684913,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.760495739,0.761904762,0.731862443,0.733242134,0.86050562,0.861349693
142,0.753139776,0.754623921,0.741194184,0.742547425,0.78125748,0.782496782,0,0,0.762412253,0.763684913,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.761459785,0.762860728,0.73287531,0.734246575,0.86050562,0.861349693
143,0.755021457,0.756489493,0.741194184,0.742547425,0.782828991,0.784061697,0,0,0.766129612,0.767379679,0.76011742,0.761394102,0,0,0.737057215,0.738419619,0.75809021,0.759493671,0.73287531,0.734246575,0.86050562,0.861349693
144,0.754079465,0.755555556,0.741194184,0.742547425,0.782828991,0.784061697,0,0,0.763441446,0.764705882,0.76011742,0.761394102,0,0,0.735330307,0.736698499,0.767908459,0.769230769,0.73287531,0.734246575,0.86050562,0.861349693
145,0.757861348,0.759305211,0.741194184,0.742547425,0.7843965,0.785622593,0,0,0.763441446,0.764705882,0.76011742,0.761394102,0,0,0.735330307,0.736698499,0.776518788,0.777777778,0.73287531,0.734246575,0.8597832,0.860635697
146,0.76086456,0.762264151,0.741194184,0.742547425,0.783381229,0.784615385,0,0,0.767781467,0.769025367,0.76011742,0.761394102,0,0,0.737057215,0.738419619,0.770074861,0.771392082,0.73287531,0.734246575,0.852426277,0.853333333
147,0.76086456,0.762264151,0.741194184,0.742547425,0.78541436,0.786632391,0,0,0.766129612,0.767379679,0.763441446,0.764705882,0,0,0.737057215,0.738419619,0.775212853,0.776500639,0.73287531,0.734246575,0.849625352,0.85054678
148,0.766709787,0.768060837,0.741194184,0.742547425,0.78541436,0.786632391,0,0,0.767781467,0.769025367,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.776385613,0.77763329,0.73287531,0.734246575,0.858381468,0.859241126
149,0.766709787,0.768060837,0.741194184,0.742547425,0.78541436,0.786632391,0,0,0.767781467,0.769025367,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.784231732,0.785435631,0.73287531,0.734246575,0.859099643,0.85995086
150,0.766709787,0.768060837,0.741194184,0.742547425,0.78541436,0.786632391,0,0,0.763441446,0.764705882,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.785262521,0.786458333,0.73287531,0.734246575,0.860165187,0.86100861
151,0.769665591,0.770992366,0.741194184,0.742547425,0.78541436,0.786632391,0,0,0.763441446,0.764705882,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.786847105,0.788036411,0.73287531,0.734246575,0.862974547,0.863803681
152,0.774641975,0.775928297,0.741194184,0.742547425,0.786434818,0.787644788,0,0,0.764473372,0.765729585,0.76011742,0.761394102,0,0,0.735330307,0.736698499,0.786847105,0.788036411,0.731862443,0.733242134,0.863968069,0.864799026
153,0.773789931,0.775095299,0.741194184,0.742547425,0.786434818,0.787644788,0,0,0.767781467,0.769025367,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.790999854,0.792156863,0.731862443,0.733242134,0.863968069,0.864799026
154,0.774784133,0.776081425,0.741194184,0.742547425,0.786434818,0.787644788,0,0,0.767781467,0.769025367,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.786780089,0.787958115,0.741619381,0.743009321,0.872247435,0.873035067
155,0.775780847,0.777070064,0.741194184,0.742547425,0.786434818,0.787644788,0,0,0.766129612,0.767379679,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.788370921,0.789542484,0.74495429,0.746308725,0.870875828,0.871670702
156,0.775780847,0.777070064,0.741194184,0.742547425,0.786434818,0.787644788,0,0,0.767781467,0.769025367,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.786780089,0.787958115,0.74495429,0.746308725,0.872247435,0.873035067
157,0.775780847,0.777070064,0.741194184,0.742547425,0.786434818,0.787644788,0,0,0.766129612,0.767379679,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.784786754,0.785992218,0.747653187,0.748993289,0.871185288,0.871980676
158,0.774641975,0.775928297,0.741194184,0.742547425,0.784865907,0.786082474,0,0,0.766129612,0.767379679,0.761781639,0.763052209,0,0,0.735330307,0.736698499,0.787881271,0.7890625,0.750706364,0.752021563,0.871185288,0.871980676
159,0.774641975,0.775928297,0.741194184,0.742547425,0.784865907,0.786082474,0,0,0.766129612,0.767379679,0.761781639,0.763052209,0,0,0.738072998,0.739427012,0.788427608,0.78961039,0.753416078,0.754716981,0.871185288,0.871980676
160,0.775644844,0.776923077,0.741194184,0.742547425,0.784944056,0.786171575,0,0,0.766129612,0.767379679,0.761781639,0.763052209,0,0,0.736345128,0.737704918,0.788427608,0.78961039,0.749586082,0.750977836,0.871493268,0.872289157
161,0.775644844,0.776923077,0.741194184,0.742547425,0.787999729,0.789203085,0,0,0.76509686,0.76635514,0.76281273,0.764075067,0,0,0.736345128,0.737704918,0.790004045,0.791180285,0.783009548,0.784263959,0.871185288,0.871980676
162,0.775644844,0.776923077,0.741194184,0.742547425,0.786978578,0.788189987,0,0,0.76509686,0.76635514,0.76281273,0.764075067,0,0,0.736345128,0.737704918,0.790004045,0.791180285,0.789176603,0.79040404,0.872553241,0.873341375
163,0.775644844,0.776923077,0.741194184,0.742547425,0.787999729,0.789203085,0,0,0.76509686,0.76635514,0.76281273,0.764075067,0,0,0.736345128,0.737704918,0.786847105,0.788036411,0.794770713,0.795969773,0.872553241,0.873341375
164,0.775644844,0.776923077,0.741194184,0.742547425,0.786434818,0.787644788,0,0,0.764473372,0.765729585,0.761781639,0.763052209,0,0,0.736345128,0.737704918,0.788427608,0.78961039,0.798312201,0.799498747,0.877701108,0.878459687
165,0.775644844,0.776923077,0.741194184,0.742547425,0.786434818,0.787644788,0,0,0.767781467,0.769025367,0.761781639,0.763052209,0,0,0.736345128,0.737704918,0.787395399,0.788586252,0.802829091,0.803995006,0.877701108,0.878459687
166,0.775644844,0.776923077,0.753131219,0.754521964,0.786434818,0.787644788,0,0,0.766129612,0.767379679,0.761781639,0.763052209,0,0,0.736345128,0.737704918,0.790500021,0.791666667,0.81674934,0.817843866,0.866454342,0.867298578
167,0.774641975,0.775928297,0.738333338,0.73992674,0.786434818,0.787644788,0,0,0.766129612,0.767379679,0.761781639,0.763052209,0,0,0.735330307,0.736698499,0.792077851,0.793237971,0.832723817,0.833740831,0.866139566,0.866983373
168,0.777658253,0.778920308,0.747582037,0.749054224,0.786434818,0.787644788,0,0,0.766129612,0.767379679,0.761781639,0.763052209,0,0,0.736345128,0.737704918,0.790500021,0.791666667,0.836374468,0.837378641,0.872408436,0.873205742
169,0.777658253,0.778920308,0.747582037,0.749054224,0.786434818,0.787644788,0,0,0.764473372,0.765729585,0.761781639,0.763052209,0,0,0.736345128,0.737704918,0.791540246,0.792698827,0.852448803,0.853365385,0.86926288,0.870083433
170,0.777658253,0.778920308,0.74949225,0.750948167,0.786434818,0.787644788,0,0,0.763441446,0.764705882,0.761781639,0.763052209,0,0,0.736345128,0.737704918,0.790999854,0.792156863,0.850029931,0.850961538,0.876637524,0.877403846
171,0.777658253,0.778920308,0.737244377,0.73880597,0.786434818,0.787644788,0,0,0.763441446,0.764705882,0.761781639,0.763052209,0,0,0.736345128,0.737704918,0.791540246,0.792698827,0.852448803,0.853365385,0.875576474,0.87635054
172,0.778668812,0.77992278,0.734856551,0.736453202,0.78541436,0.786632391,0,0,0.763441446,0.764705882,0.761781639,0.763052209,0,0,0.738072998,0.739427012,0.788918111,0.790091265,0.851416566,0.852340936,0.879835913,0.880579011
173,0.778668812,0.77992278,0.734856551,0.736453202,0.78541436,0.786632391,0,0,0.76509686,0.76635514,0.761781639,0.763052209,0,0,0.738072998,0.739427012,0.790500021,0.791666667,0.851061745,0.85198556,0.880122868,0.880866426
174,0.778668812,0.77992278,0.743485745,0.745,0.786434818,0.787644788,0,0,0.76509686,0.76635514,0.761781639,0.763052209,0,0,0.738072998,0.739427012,0.791540246,0.792698827,0.851061745,0.85198556,0.880122868,0.880866426
175,0.778668812,0.77992278,0.743485745,0.745,0.786434818,0.787644788,0,0,0.76509686,0.76635514,0.761781639,0.763052209,0,0,0.738072998,0.739427012,0.791540246,0.792698827,0.851061745,0.85198556,0.879056396,0.879807692
176,0.778668812,0.77992278,0.839601655,0.840646651,0.786434818,0.787644788,0,0,0.766129612,0.767379679,0.761781639,0.763052209,0,0,0.736345128,0.737704918,0.791039613,0.792207792,0.851061745,0.85198556,0.876931065,0.877697842
177,0.778668812,0.77992278,0.839601655,0.840646651,0.786434818,0.787644788,0,0,0.766129612,0.767379679,0.761781639,0.763052209,0,0,0.736345128,0.737704918,0.791039613,0.792207792,0.844626282,0.845605701,0.875872187,0.876646707
178,0.779681953,0.780927835,0.839601655,0.840646651,0.786434818,0.787644788,0,0,0.766129612,0.767379679,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.794162381,0.795306389,0.846002955,0.846975089,0.876931065,0.877697842
179,0.781155254,0.78238342,0.839601655,0.840646651,0.787457884,0.788659794,0,0,0.766747897,0.768,0.758704721,0.76,0,0,0.737057215,0.738419619,0.795208694,0.796344648,0.844991647,0.845971564,0.875872187,0.876646707
180,0.784865907,0.786082474,0.839601655,0.840646651,0.787457884,0.788659794,0,0,0.767781467,0.769025367,0.76281273,0.764075067,0,0,0.737057215,0.738419619,0.795208694,0.796344648,0.843982714,0.844970414,0.876166499,0.876941458
181,0.786913263,0.788113695,0.839601655,0.840646651,0.787457884,0.788659794,0,0,0.767781467,0.769025367,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.794162381,0.795306389,0.843982714,0.844970414,0.875112289,0.875894988
182,0.786913263,0.788113695,0.839601655,0.840646651,0.787457884,0.788659794,0,0,0.76509686,0.76635514,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.794162381,0.795306389,0.85007211,0.851013111,0.87435777,0.875148633
183,0.786913263,0.788113695,0.838992945,0.84004603,0.787457884,0.788659794,0,0,0.767781467,0.769025367,0.761781639,0.763052209,0,0,0.737057215,0.738419619,0.792583165,0.793733681,0.859369992,0.860240964,0.87301134,0.873809524
184,0.788427608,0.78961039,0.84290853,0.843930636,0.787457884,0.788659794,0,0,0.767781467,0.769025367,0.763039536,0.764314248,0,0,0.737057215,0.738419619,0.792583165,0.793733681,0.859369992,0.860240964,0.875112289,0.875894988
185,0.790004045,0.791180285,0.84290853,0.843930636,0.787457884,0.788659794,0,0,0.767781467,0.769025367,0.763441446,0.764705882,0,0,0.737057215,0.738419619,0.793628787,0.794771242,0.860080524,0.860943168,0.876166499,0.876941458
186,0.790004045,0.791180285,0.84290853,0.843930636,0.787457884,0.788659794,0,0,0.767781467,0.769025367,0.766747897,0.768,0,0,0.737057215,0.738419619,0.792044778,0.793193717,0.857304747,0.858181818,0.872710602,0.873508353
187,0.790004045,0.791180285,0.842287781,0.843317972,0.787457884,0.788659794,0,0,0.764473372,0.765729585,0.766747897,0.768,0,0,0.737057215,0.738419619,0.792583165,0.793733681,0.860844399,0.861689106,0.880122868,0.880866426
188,0.790004045,0.791180285,0.842287781,0.843317972,0.787457884,0.788659794,0,0,0.766129612,0.767379679,0.770036911,0.771276596,0,0,0.735330307,0.736698499,0.790999854,0.792156863,0.862576488,0.863414634,0.877992464,0.878751501
189,0.790004045,0.791180285,0.842287781,0.843317972,0.787457884,0.788659794,0,0,0.764473372,0.765729585,0.770036911,0.771276596,0,0,0.735330307,0.736698499,0.790999854,0.792156863,0.862576488,0.863414634,0.880122868,0.880866426
190,0.791576432,0.792746114,0.847212466,0.84820394,0.787457884,0.788659794,0,0,0.760362017,0.761651132,0.776563179,0.777777778,0,0,0.735330307,0.736698499,0.795208694,0.796344648,0.860796189,0.861650485,0.880122868,0.880866426
191,0.790004045,0.791180285,0.846223003,0.847222222,0.787457884,0.788659794,0,0,0.764473372,0.765729585,0.776563179,0.777777778,0,0,0.735330307,0.736698499,0.794162381,0.795306389,0.863968069,0.864799026,0.877992464,0.878751501
192,0.790004045,0.791180285,0.847212466,0.84820394,0.787457884,0.788659794,0,0,0.771072094,0.772303595,0.776563179,0.777777778,0,0,0.737057215,0.738419619,0.79573752,0.796875,0.862908224,0.863746959,0.876637524,0.877403846
193,0.790004045,0.791180285,0.853197369,0.854142357,0.787457884,0.788659794,0,0,0.768394575,0.769640479,0.776563179,0.777777778,0,0,0.737057215,0.738419619,0.79573752,0.796875,0.861850933,0.862697448,0.878767234,0.879518072
194,0.790004045,0.791180285,0.862332311,0.863207547,0.787457884,0.788659794,0,0,0.769428956,0.770666667,0.776563179,0.777777778,0,0,0.737057215,0.738419619,0.79573752,0.796875,0.861850933,0.862697448,0.876637524,0.877403846
195,0.790004045,0.791180285,0.862332311,0.863207547,0.787457884,0.788659794,0,0,0.761781639,0.763052209,0.776563179,0.777777778,0,0,0.741250251,0.742627346,0.79573752,0.796875,0.861850933,0.862697448,0.879056396,0.879807692
196,0.790004045,0.791180285,0.860982835,0.861865407,0.787457884,0.788659794,0,0,0.766747897,0.768,0.776563179,0.777777778,0,0,0.734133197,0.735602094,0.796784517,0.79791395,0.862908224,0.863746959,0.877992464,0.878751501
197,0.790004045,0.791180285,0.864785028,0.865636147,0.787457884,0.788659794,0,0,0.769428956,0.770666667,0.776563179,0.777777778,0,0,0.734133197,0.735602094,0.796784517,0.79791395,0.860122497,0.86097561,0.876931065,0.877697842
198,0.790004045,0.791180285,0.870001048,0.870813397,0.787457884,0.788659794,0,0,0.768394575,0.769640479,0.776563179,0.777777778,0,0,0.732046639,0.733509235,0.79573752,0.796875,0.861181536,0.862026862,0.877992464,0.878751501
199,0.790004045,0.791180285,0.870001048,0.870813397,0.787457884,0.788659794,0,0,0.770036911,0.771276596,0.777601495,0.778807947,0,0,0.730099707,0.731578947,0.794693224,0.795838752,0.862576488,0.863414634,0.879056396,0.879807692
200,0.790004045,0.791180285,0.870001048,0.870813397,0.787457884,0.788659794,0,0,0.770036911,0.771276596,0.777601495,0.778807947,0,0,0.736958829,0.738379814,0.793118771,0.794270833,0.862576488,0.863414634,0.879056396,0.879807692
