,Random_Knn,Random_Lightgbm,Random_GradientBoosting,Random_Catboost,Uncertainty_Knn,Uncertainty_Lightgbm,Uncertainty_GradientBoosting,Uncertainty_Catboost,Entropy_Knn,Entropy_Lightgbm,Entropy_GradientBoosting,Entropy_Catboost,Margin_Knn,Margin_Lightgbm,Margin_GradientBoosting,Margin_Catboost,Knn_light,Knn_gradient,Knn_catboost,light_gradient,light_catboost,gradient_catboost,Knn_gb_cb,Knn_lg_cb,lg_gb_cb,Knn_lg_gb,Knn_lg_gb_cb
132,0.78480676,0.0,0.0,0.962953588,0.797420715,0.0,0.0,0.993234619,0.797420715,0.0,0.0,0.993234619,0.797420715,0.0,0.0,0.993234619,0.8354377772809307,0.8354377772809307,0.904328529133918,0.0,0.9889691079505062,0.9818328067824192,0.8542146416589489,0.933619568391206,0.7824753913342803,0.9897939070930696,0.7808995724775931
133,0.78480676,0.0,0.0,0.969250938,0.797420715,0.0,0.0,0.993324575,0.797420715,0.0,0.0,0.993324575,0.797420715,0.0,0.0,0.993324575,0.8354377772809307,0.8354377772809307,0.9058792612430244,0.0,0.9890145214942232,0.9786164955172154,0.8513630982451952,0.9356854165533884,0.7824753913342803,0.9898392561729004,0.7838885344241803
134,0.78480676,0.0,0.0,0.959347631,0.797420715,0.0,0.0,0.993413067,0.797420715,0.0,0.0,0.993413067,0.797420715,0.0,0.0,0.993413067,0.8354377772809307,0.8354377772809307,0.9072039198889396,0.0,0.9889691079505062,0.9813331077593832,0.8513630982451952,0.9431886137826831,0.7884360143618243,0.989747791982844,0.7808995724775931
135,0.78505473,0.0,0.0,0.957532553,0.797420715,0.0,0.0,0.993096356,0.797420715,0.0,0.0,0.993096356,0.797420715,0.0,0.0,0.993096356,0.829750600057789,0.829750600057789,0.9058511558573996,0.0,0.989150751958089,0.9815155280647976,0.8475774793559581,0.9425799523175268,0.778990570961731,0.989566358410502,0.7845991955189202
136,0.78505473,0.0,0.0,0.958952168,0.797420715,0.0,0.0,0.993729696,0.797420715,0.0,0.0,0.993729696,0.797420715,0.0,0.0,0.993729696,0.8324219314930724,0.8324219314930724,0.9070719783957726,0.0,0.989150751958089,0.9806210581333532,0.8475774793559581,0.943120813755591,0.8008783581797944,0.9896570785786868,0.7818017182379264
137,0.789694138,0.0,0.0,0.957213233,0.797420715,0.0,0.0,0.993684469,0.797420715,0.0,0.0,0.993684469,0.797420715,0.0,0.0,0.993684469,0.8324219314930724,0.8324219314930724,0.9078695684397272,0.0,0.989150751958089,0.9776881158670464,0.8500500869540729,0.9440159493478728,0.8040345711700303,0.9896570785786868,0.7843149770144122
138,0.790815045,0.0,0.0,0.957024094,0.797420715,0.0,0.0,0.993684469,0.797420715,0.0,0.0,0.993684469,0.797420715,0.0,0.0,0.993684469,0.8324219314930724,0.8324219314930724,0.9110548780021852,0.0,0.989150751958089,0.9811213633466416,0.8531461356252603,0.9434846628172002,0.8036449649306238,0.9891580339285422,0.7823022969305441
139,0.790815045,0.0,0.0,0.960545733,0.797470525,0.0,0.0,0.993684469,0.797470525,0.0,0.0,0.993684469,0.797470525,0.0,0.0,0.993684469,0.8327653078367004,0.8327653078367004,0.9116201292719366,0.0,0.989150751958089,0.9819744184323936,0.8538078998726433,0.9618330069273072,0.7986355474018791,0.989065237755536,0.78491163473863
140,0.790815045,0.0,0.0,0.95875111,0.797470525,0.0,0.0,0.993684469,0.797470525,0.0,0.0,0.993684469,0.797470525,0.0,0.0,0.993684469,0.8336199092167307,0.8336199092167307,0.9141017740493866,0.0,0.989150751958089,0.9771635750518396,0.8818291259774619,0.9621224586572128,0.7986786357155298,0.9893415154472616,0.7823022969305441
141,0.790815045,0.0,0.0,0.958302998,0.797470525,0.0,0.0,0.993684469,0.797470525,0.0,0.0,0.993684469,0.797470525,0.0,0.0,0.993684469,0.8336199092167307,0.8336199092167307,0.9128827738012296,0.0,0.989150751958089,0.9750049037786408,0.874087198977927,0.9626955065971288,0.8097209812783696,0.9892961528631457,0.7852907452591076
142,0.7902264,0.0,0.0,0.959085646,0.796790231,0.0,0.0,0.993684234,0.796790231,0.0,0.0,0.993684234,0.796790231,0.0,0.0,0.993684234,0.8336199092167307,0.8336199092167307,0.9128827738012296,0.0,0.989150751958089,0.982737616150046,0.9072282389578932,0.9697248698915476,0.8490535773037476,0.9892945564835256,0.7835364450856002
143,0.7902264,0.0,0.0,0.960462625,0.796790231,0.0,0.0,0.993683998,0.796790231,0.0,0.0,0.993683998,0.796790231,0.0,0.0,0.993683998,0.8343440681077096,0.8343440681077096,0.8985233947561755,0.0,0.989330776542293,0.9812869739589188,0.9097143192990184,0.96684521266548,0.8667817662507392,0.9892483836458044,0.7820739635744325
