PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,PRES_ADJUSTED (decibar),PRES_ADJUSTED_QC,PRES_ADJUSTED_ERROR (decibar),PRES_ADJUSTED_ERROR_QC,TEMP_ADJUSTED (degree_Celsius),TEMP_ADJUSTED_QC,TEMP_ADJUSTED_ERROR (degree_Celsius),TEMP_ADJUSTED_ERROR_QC,PSAL_ADJUSTED (psu),PSAL_ADJUSTED_QC,PSAL_ADJUSTED_ERROR (psu),PSAL_ADJUSTED_ERROR_QC
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,1712.9,1,34.961,1,3.931,1,1712.9,1,2.4,0,3.931,1,0.002,0,34.961,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,1738.0,1,34.961,1,3.899,1,1738.0,1,2.4,0,3.899,1,0.002,0,34.961,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,1763.0,1,34.96,1,3.864,1,1763.0,1,2.4,0,3.864,1,0.002,0,34.96,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,1787.9,1,34.958,1,3.825,1,1787.9,1,2.4,0,3.825,1,0.002,0,34.958,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,1812.8,1,34.955,1,3.796,1,1812.8,1,2.4,0,3.796,1,0.002,0,34.955,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,1838.1,1,34.954,1,3.741,1,1838.1,1,2.4,0,3.741,1,0.002,0,34.954,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,1863.0,1,34.953,1,3.703,1,1863.0,1,2.4,0,3.703,1,0.002,0,34.953,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,1887.9,1,34.949,1,3.636,1,1887.9,1,2.4,0,3.636,1,0.002,0,34.949,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,1913.1,1,34.945,1,3.576,1,1913.1,1,2.4,0,3.576,1,0.002,0,34.945,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,1938.9,1,34.94,1,3.512,1,1938.9,1,2.4,0,3.512,1,0.002,0,34.94,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,1963.0,1,34.938,1,3.467,1,1963.0,1,2.4,0,3.467,1,0.002,0,34.938,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,1987.7,1,34.935,1,3.42,1,1987.7,1,2.4,0,3.42,1,0.002,0,34.935,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,2012.6,1,34.931,1,3.361,1,2012.6,1,2.4,0,3.361,1,0.002,0,34.931,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,2031.7,1,34.929,1,3.332,1,2031.7,1,2.4,0,3.332,1,0.002,0,34.929,1,0.01,0
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,0.0,1,36.195,3,25.74,3,0.0,1,,,25.74,3,,,36.195,3,,
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,0.7,1,36.195,3,25.741,3,0.7,1,,,25.741,3,,,36.195,3,,
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,2.0,1,36.193,3,25.748,1,2.0,1,,,25.748,1,,,36.193,3,,
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,3.3,1,36.192,3,25.737,1,3.3,1,,,25.737,1,,,36.192,3,,
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,4.1,1,36.192,3,25.737,1,4.1,1,,,25.737,1,,,36.192,3,,
7900520,2020-10-26T05:47:20Z,1,-7.22273,-19.6343,1,5.0,1,36.193,3,25.74,1,5.0,1,,,25.74,1,,,36.193,3,,
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,6.5,1,36.225,1,26.025,1,6.5,1,2.4,0,26.025,1,0.002,0,36.225,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,7.5,1,36.225,1,26.024,1,7.5,1,2.4,0,26.024,1,0.002,0,36.225,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,8.6,1,36.223,1,26.027,1,8.6,1,2.4,0,26.027,1,0.002,0,36.223,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,9.7,1,36.225,1,26.028,1,9.7,1,2.4,0,26.028,1,0.002,0,36.225,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,15.4,1,36.224,1,26.028,1,15.4,1,2.4,0,26.028,1,0.002,0,36.224,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,25.6,1,36.225,1,26.03,1,25.6,1,2.4,0,26.03,1,0.002,0,36.225,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,35.0,1,36.225,1,26.035,1,35.0,1,2.4,0,26.035,1,0.002,0,36.225,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,45.4,1,36.225,1,26.037,1,45.4,1,2.4,0,26.037,1,0.002,0,36.225,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,55.7,1,36.225,1,26.028,1,55.7,1,2.4,0,26.028,1,0.002,0,36.225,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,65.8,1,36.208,1,25.833,1,65.8,1,2.4,0,25.833,1,0.002,0,36.208,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,74.7,1,36.054,1,23.417,1,74.7,1,2.4,0,23.417,1,0.002,0,36.054,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,85.8,1,36.023,1,21.87,1,85.8,1,2.4,0,21.87,1,0.002,0,36.023,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,95.4,1,35.994,1,20.449,1,95.4,1,2.4,0,20.449,1,0.002,0,35.994,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,105.4,1,35.862,1,18.48,1,105.4,1,2.4,0,18.48,1,0.002,0,35.862,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,115.3,1,35.747,1,17.182,1,115.3,1,2.4,0,17.182,1,0.002,0,35.747,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,125.8,1,35.626,1,15.9,1,125.8,1,2.4,0,15.9,1,0.002,0,35.626,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,135.6,1,35.494,1,14.745,1,135.6,1,2.4,0,14.745,1,0.002,0,35.494,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,145.4,1,35.38,1,13.736,1,145.4,1,2.4,0,13.736,1,0.002,0,35.38,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,155.4,1,35.315,1,13.211,1,155.4,1,2.4,0,13.211,1,0.002,0,35.315,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,165.4,1,35.252,1,12.715,1,165.4,1,2.4,0,12.715,1,0.002,0,35.252,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,175.5,1,35.176,1,12.117,1,175.5,1,2.4,0,12.117,1,0.002,0,35.176,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,185.7,1,35.127,1,11.746,1,185.7,1,2.4,0,11.746,1,0.002,0,35.127,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,195.7,1,35.089,1,11.445,1,195.7,1,2.4,0,11.445,1,0.002,0,35.089,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,213.2,1,35.05,1,11.133,1,213.2,1,2.4,0,11.133,1,0.002,0,35.05,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,238.1,1,34.997,1,10.707,1,238.1,1,2.4,0,10.707,1,0.002,0,34.997,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,262.9,1,34.972,1,10.495,1,262.9,1,2.4,0,10.495,1,0.002,0,34.972,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,287.9,1,34.933,1,10.152,1,287.9,1,2.4,0,10.152,1,0.002,0,34.933,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,313.0,1,34.893,1,9.792,1,313.0,1,2.4,0,9.792,1,0.002,0,34.893,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,338.0,1,34.852,1,9.421,1,338.0,1,2.4,0,9.421,1,0.002,0,34.852,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,362.7,1,34.817,1,9.102,1,362.7,1,2.4,0,9.102,1,0.002,0,34.817,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,387.5,1,34.789,1,8.841,1,387.5,1,2.4,0,8.841,1,0.002,0,34.789,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,412.7,1,34.76,1,8.562,1,412.7,1,2.4,0,8.562,1,0.002,0,34.76,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,438.5,1,34.735,1,8.321,1,438.5,1,2.4,0,8.321,1,0.002,0,34.735,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,462.6,1,34.703,1,8.047,1,462.6,1,2.4,0,8.047,1,0.002,0,34.703,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,487.5,1,34.664,1,7.686,1,487.5,1,2.4,0,7.686,1,0.002,0,34.664,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,513.0,1,34.645,1,7.356,1,513.0,1,2.4,0,7.356,1,0.002,0,34.645,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,538.0,1,34.609,1,6.93,1,538.0,1,2.4,0,6.93,1,0.002,0,34.609,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,562.6,1,34.577,1,6.575,1,562.6,1,2.4,0,6.575,1,0.002,0,34.577,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,587.5,1,34.555,1,6.328,1,587.5,1,2.4,0,6.328,1,0.002,0,34.555,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,612.7,1,34.541,1,6.125,1,612.7,1,2.4,0,6.125,1,0.002,0,34.541,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,637.8,1,34.524,1,5.893,1,637.8,1,2.4,0,5.893,1,0.002,0,34.524,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,662.5,1,34.512,1,5.695,1,662.5,1,2.4,0,5.695,1,0.002,0,34.512,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,687.4,1,34.494,1,5.464,1,687.4,1,2.4,0,5.464,1,0.002,0,34.494,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,713.5,1,34.484,1,5.303,1,713.5,1,2.4,0,5.303,1,0.002,0,34.484,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,737.8,1,34.476,1,5.11,1,737.8,1,2.4,0,5.11,1,0.002,0,34.476,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,762.6,1,34.47,1,4.925,1,762.6,1,2.4,0,4.925,1,0.002,0,34.47,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,787.5,1,34.468,1,4.785,1,787.5,1,2.4,0,4.785,1,0.002,0,34.468,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,813.0,1,34.469,1,4.685,1,813.0,1,2.4,0,4.685,1,0.002,0,34.469,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,838.0,1,34.472,1,4.593,1,838.0,1,2.4,0,4.593,1,0.002,0,34.472,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,862.9,1,34.483,1,4.454,1,862.9,1,2.4,0,4.454,1,0.002,0,34.483,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,887.8,1,34.492,1,4.346,1,887.8,1,2.4,0,4.346,1,0.002,0,34.492,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,913.5,1,34.499,1,4.293,1,913.5,1,2.4,0,4.293,1,0.002,0,34.499,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,937.6,1,34.508,1,4.249,1,937.6,1,2.4,0,4.249,1,0.002,0,34.508,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,962.8,1,34.523,1,4.194,1,962.8,1,2.4,0,4.194,1,0.002,0,34.523,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,988.0,1,34.543,1,4.167,1,988.0,1,2.4,0,4.167,1,0.002,0,34.543,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1012.7,1,34.563,1,4.142,1,1012.7,1,2.4,0,4.142,1,0.002,0,34.563,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1037.6,1,34.589,1,4.139,1,1037.6,1,2.4,0,4.139,1,0.002,0,34.589,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1062.8,1,34.62,1,4.145,1,1062.8,1,2.4,0,4.145,1,0.002,0,34.62,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1088.1,1,34.647,1,4.159,1,1088.1,1,2.4,0,4.159,1,0.002,0,34.647,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1112.9,1,34.678,1,4.181,1,1112.9,1,2.4,0,4.181,1,0.002,0,34.678,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1137.7,1,34.698,1,4.196,1,1137.7,1,2.4,0,4.196,1,0.002,0,34.698,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1163.5,1,34.713,1,4.216,1,1163.5,1,2.4,0,4.216,1,0.002,0,34.713,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1187.7,1,34.743,1,4.246,1,1187.7,1,2.4,0,4.246,1,0.002,0,34.743,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1212.6,1,34.762,1,4.267,1,1212.6,1,2.4,0,4.267,1,0.002,0,34.762,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1237.7,1,34.784,1,4.297,1,1237.7,1,2.4,0,4.297,1,0.002,0,34.784,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1262.7,1,34.805,1,4.305,1,1262.7,1,2.4,0,4.305,1,0.002,0,34.805,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1287.5,1,34.83,1,4.323,1,1287.5,1,2.4,0,4.323,1,0.002,0,34.83,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1312.6,1,34.855,1,4.327,1,1312.6,1,2.4,0,4.327,1,0.002,0,34.855,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1338.0,1,34.882,1,4.314,1,1338.0,1,2.4,0,4.314,1,0.002,0,34.882,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1363.1,1,34.907,1,4.302,1,1363.1,1,2.4,0,4.302,1,0.002,0,34.907,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1387.6,1,34.918,1,4.289,1,1387.6,1,2.4,0,4.289,1,0.002,0,34.918,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1412.3,1,34.928,1,4.257,1,1412.3,1,2.4,0,4.257,1,0.002,0,34.928,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1437.7,1,34.938,1,4.219,1,1437.7,1,2.4,0,4.219,1,0.002,0,34.938,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1462.5,1,34.946,1,4.215,1,1462.5,1,2.4,0,4.215,1,0.002,0,34.946,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1487.4,1,34.954,1,4.209,1,1487.4,1,2.4,0,4.209,1,0.002,0,34.954,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1512.6,1,34.956,1,4.202,1,1512.6,1,2.4,0,4.202,1,0.002,0,34.956,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1538.0,1,34.956,1,4.167,1,1538.0,1,2.4,0,4.167,1,0.002,0,34.956,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1563.1,1,34.954,1,4.115,1,1563.1,1,2.4,0,4.115,1,0.002,0,34.954,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1587.9,1,34.954,1,4.051,1,1587.9,1,2.4,0,4.051,1,0.002,0,34.954,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1612.7,1,34.955,1,4.001,1,1612.7,1,2.4,0,4.001,1,0.002,0,34.955,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1637.8,1,34.958,1,3.976,1,1637.8,1,2.4,0,3.976,1,0.002,0,34.958,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1662.5,1,34.961,1,3.948,1,1662.5,1,2.4,0,3.948,1,0.002,0,34.961,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1687.6,1,34.961,1,3.917,1,1687.6,1,2.4,0,3.917,1,0.002,0,34.961,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1712.7,1,34.96,1,3.875,1,1712.7,1,2.4,0,3.875,1,0.002,0,34.96,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1737.5,1,34.957,1,3.816,1,1737.5,1,2.4,0,3.816,1,0.002,0,34.957,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1762.4,1,34.955,1,3.777,1,1762.4,1,2.4,0,3.777,1,0.002,0,34.955,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1787.7,1,34.952,1,3.736,1,1787.7,1,2.4,0,3.736,1,0.002,0,34.952,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1813.6,1,34.951,1,3.687,1,1813.6,1,2.4,0,3.687,1,0.002,0,34.951,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1837.9,1,34.95,1,3.648,1,1837.9,1,2.4,0,3.648,1,0.002,0,34.95,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1862.8,1,34.945,1,3.56,1,1862.8,1,2.4,0,3.56,1,0.002,0,34.945,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1887.8,1,34.942,1,3.513,1,1887.8,1,2.4,0,3.513,1,0.002,0,34.942,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1912.8,1,34.939,1,3.472,1,1912.8,1,2.4,0,3.472,1,0.002,0,34.939,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1937.9,1,34.935,1,3.419,1,1937.9,1,2.4,0,3.419,1,0.002,0,34.935,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1963.5,1,34.932,1,3.378,1,1963.5,1,2.4,0,3.378,1,0.002,0,34.932,1,0.01,0
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,0.1,1,36.226,3,26.021,3,0.1,1,,,26.021,3,,,36.226,3,,
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,1.0,1,36.224,3,26.025,3,1.0,1,,,26.025,3,,,36.224,3,,
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,2.0,1,36.224,3,26.026,1,2.0,1,,,26.026,1,,,36.224,3,,
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,3.0,1,36.225,3,26.029,1,3.0,1,,,26.029,1,,,36.225,3,,
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,4.2,1,36.225,3,26.028,1,4.2,1,,,26.028,1,,,36.225,3,,
7900520,2020-11-05T05:45:20Z,1,-7.07128,-18.98958,1,5.3,1,36.225,3,26.027,1,5.3,1,,,26.027,1,,,36.225,3,,
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,6.2,1,36.115,1,25.929,1,6.2,1,2.4,0,25.929,1,0.002,0,36.115,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,7.0,1,36.114,1,25.929,1,7.0,1,2.4,0,25.929,1,0.002,0,36.114,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,7.9,1,36.115,1,25.929,1,7.9,1,2.4,0,25.929,1,0.002,0,36.115,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,8.9,1,36.115,1,25.929,1,8.9,1,2.4,0,25.929,1,0.002,0,36.115,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,9.9,1,36.114,1,25.93,1,9.9,1,2.4,0,25.93,1,0.002,0,36.114,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,15.6,1,36.114,1,25.93,1,15.6,1,2.4,0,25.93,1,0.002,0,36.114,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,25.4,1,36.115,1,25.931,1,25.4,1,2.4,0,25.931,1,0.002,0,36.115,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,35.1,1,36.115,1,25.934,1,35.1,1,2.4,0,25.934,1,0.002,0,36.115,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,45.3,1,36.116,1,25.935,1,45.3,1,2.4,0,25.935,1,0.002,0,36.116,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,55.6,1,36.12,1,25.928,1,55.6,1,2.4,0,25.928,1,0.002,0,36.12,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,65.0,1,36.206,1,25.551,1,65.0,1,2.4,0,25.551,1,0.002,0,36.206,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,75.5,1,36.318,1,24.318,1,75.5,1,2.4,0,24.318,1,0.002,0,36.318,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,85.0,1,36.27,1,22.729,1,85.0,1,2.4,0,22.729,1,0.002,0,36.27,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,94.9,1,36.057,1,19.968,1,94.9,1,2.4,0,19.968,1,0.002,0,36.057,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,105.5,1,35.936,1,18.68,1,105.5,1,2.4,0,18.68,1,0.002,0,35.936,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,115.3,1,35.791,1,17.121,1,115.3,1,2.4,0,17.121,1,0.002,0,35.791,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,125.5,1,35.652,1,15.904,1,125.5,1,2.4,0,15.904,1,0.002,0,35.652,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,135.8,1,35.535,1,14.921,1,135.8,1,2.4,0,14.921,1,0.002,0,35.535,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,145.9,1,35.399,1,13.889,1,145.9,1,2.4,0,13.889,1,0.002,0,35.399,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,155.5,1,35.316,1,13.213,1,155.5,1,2.4,0,13.213,1,0.002,0,35.316,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,165.6,1,35.237,1,12.571,1,165.6,1,2.4,0,12.571,1,0.002,0,35.237,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,175.6,1,35.189,1,12.189,1,175.6,1,2.4,0,12.189,1,0.002,0,35.189,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,185.7,1,35.165,1,11.983,1,185.7,1,2.4,0,11.983,1,0.002,0,35.165,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,195.5,1,35.125,1,11.682,1,195.5,1,2.4,0,11.682,1,0.002,0,35.125,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,212.7,1,35.068,1,11.222,1,212.7,1,2.4,0,11.222,1,0.002,0,35.068,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,237.7,1,35.006,1,10.733,1,237.7,1,2.4,0,10.733,1,0.002,0,35.006,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,262.5,1,34.955,1,10.333,1,262.5,1,2.4,0,10.333,1,0.002,0,34.955,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,287.8,1,34.919,1,10.039,1,287.8,1,2.4,0,10.039,1,0.002,0,34.919,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,312.6,1,34.887,1,9.756,1,312.6,1,2.4,0,9.756,1,0.002,0,34.887,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,337.5,1,34.856,1,9.482,1,337.5,1,2.4,0,9.482,1,0.002,0,34.856,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,362.7,1,34.826,1,9.206,1,362.7,1,2.4,0,9.206,1,0.002,0,34.826,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,387.8,1,34.797,1,8.934,1,387.8,1,2.4,0,8.934,1,0.002,0,34.797,1,0.01,0
7900520,2020-11-15T05:41:20Z,1,-6.90878,-18.29019,1,412.9,1,34.775,1,8.702,1,412.9,1,2.4,0,8.702,1,0.002,0,34.775,1,0.01,0
